,date,text
771,2020-04-05 17:16:59,This may not cure corona But 130 crore fam and yea the positivity #9bje9minute @narendramodi Aur bhiya jali kisi ki ?
772,2020-04-05 17:16:57," EVERY AMERICAN, WATCH THIS￼ NYC Doctor who exclusively treats COVID-19 patients says, ""You don't have to be scared."" He expertly explains COVID: - How you get it - How you treat it - How you cure it - How you prevent it Turn off the media &amp; listen to a frontline Doctor: "
773,2020-04-05 17:16:48,Corona time 
774,2020-04-05 17:16:25,We need an equivalently iconic image of Trump ignoring coronavirus warnings going back to at least January 
775,2020-04-05 17:16:02,For our corona warriors 
776,2020-04-05 17:15:58, Fight against corona #Coronafighters #Narendra_Modi_ji @narendramodi
777,2020-04-05 17:15:52,Daily Situations in Palestine amid the Coronavirus Pandemic 
778,2020-04-05 17:15:31,It was a great act done by the whole nationTogether we spread light together we disgraceful corona.But still I'd request our honourable Prime Minister @narendramodi to take some strict actions against all those who have violated the regulations by bursting firecrackers.@PMOIndia
779,2020-04-05 17:15:19,Symptoms of COVID-19 in adults vs children: 
780,2020-04-05 17:15:07,A group of engineers MacGyvered a ventilator that could be mass-produced for less than $200 apiece
781,2020-04-05 17:14:41,Volunteers at work in Sangotedo Ebute #CovidAid
782,2020-04-05 17:14:31,I just watched from Rabin Square as Tel Aviv City Hall lit up with flag. A touching gesture of solidarity against Corona. My thanks to Ron Huldai and Tel Aviv Municipality 
783,2020-04-05 17:14:00,Sunday corona update 
784,2020-04-05 17:13:56,I’m gonna defeat Coronavirus 
785,2020-04-05 17:13:34,We're getting Chubby this Corona thing!! 
786,2020-04-05 17:12:38,Read this. I'll comment on how absurd this is once I calm down a bit.
787,2020-04-05 17:11:52,"If there is a worldwide shortage of hydroxychloroquine because doctors in first world countries prescribe it to coronavirus patients without any evidence it actually works, then many Africans and Asians in developing countries will die of malaria which infects 228 million people."
788,2020-04-05 17:11:17,Mood del mes tbh
789,2020-04-05 17:10:27,This cute elf I drew while testing brushes
790,2020-04-05 17:10:27,"“...hospital officials, doctors, public health experts and medical examiners say that official counts have failed to capture the true number of Americans dying in this pandemic, as a result of inconsistent protocols, limited resources...”"
791,2020-04-05 17:10:00,"A passenger coughed and sneezed on the bus. Eleven days later, her bus driver died of COVID-19. "
792,2020-04-05 17:09:36,"5G towers are being set on fire in the UK due to coronavirus conspiracy theories. EE just confirmed that its tower in Birmingham doesn't even provide 5G connectivity, but morons have been targeting lots of them over the past week. Story updated: "
793,2020-04-05 17:09:20,Fight against corona #Namo #StayHomeStaySafe
794,2020-04-05 17:09:04,"Fauci says it's ""false"" to say US has coronavirus under control: “We are struggling"" http://hill.cm/8R2YxVs"
795,2020-04-05 17:08:48, Our country go corona go 
796,2020-04-05 17:08:27,"Interesting Hyperlipid post today about an Italian news article. “In Lombardy 40 out of 60 blood donations from healthy donors with no history of coronavirus illness are seropositive. They have been exposed, infected but were never ill.” https://buff.ly/2JEsHj8"
797,2020-04-05 17:08:19,"GOTTA KEEP THOSE NUMBERS UP? HUGE! From CDC Website: Hospitals to List COVID-19 as Cause of Death Even if It's ""Assumed to Have Caused Or Contributed to Death"" - Lab Tests Not Required https://www.thegatewaypundit.com/2020/04/cdc-tells-hospitals-list-covid-19-cause-death-even-assumed-caused-contributed-death-lab-tests-not-required/ via @gatewaypundit"
798,2020-04-05 17:06:47,Are we all going to forget about how senator Richard Burr dumped all his stocks after he received a coronavirus briefing?
799,2020-04-05 17:06:47,NHS coronavirus fund raising tea towel. Pay what you can from £6 at: http://www.hareandtabor.co.uk #nhs #coronavirus 
800,2020-04-05 17:06:30,Corona Cowboy 
801,2020-04-05 17:05:02,#Covid_19 lockdown graffiti in Glasgow by #Banksy
802,2020-04-05 17:03:49,"#Ireland’s Taoiseach (Prime Minister) @LeoVaradkar, a qualified doctor, is to return to practicing medicine and will work one session each week in our health service during the #Covid_19 crisis."
803,2020-04-05 17:02:56,"States must take concrete steps now to make sure every citizen can be heard in November, no matter where we are by then in fighting the COVID-19 pandemic. "
804,2020-04-05 17:02:51,"This morning during our worship service, we prayed for our world facing the coronavirus. Here are the words of that part of our prayer this morning. O Lord, save us. "
805,2020-04-05 17:02:38,How to Make Money during Coronavirus. How To Still Make Money During This Coronavirus Outbreak #WeRejectOnlineClasses #WrestleMania #coronavirusinpakistan https://lnkmeup.com/6WTx
806,2020-04-05 17:01:46,"BREAKING: Midwife Lynsay Coventry, 54, has died from #coronavirus. She was a mother herself, worked at Princess Alexandra Hospital in Harlow, Essex, and is the first serving #NHS midwife in England to die from the virus. Thank for your heroism Lynsay. RIP."
807,2020-04-05 17:01:42,BJP MLA taking out an anti-corona mashal rally. 
808,2020-04-05 17:01:21,"Appreciation post: Hundreds of people are hard at work at McCormick Place to set up our largest Alternate Care Facility to support our response to COVID-19. I want to thank each of them individually for their hard work, long hours &amp; dedication to our state. #AllInIllinois"
809,2020-04-05 17:00:46,When this corona thing is over.. 
810,2020-04-05 17:00:44,RT for a chance to win a Pornhub Stayhomehub Dad Hat. New Stayhomehub Collection out now. 100% of all collection sales go to Coronavirus relief https://www.pornhubapparel.com/collections/stayhomehub-collection pic.twitter.com/PRwmQebG5U
811,2020-04-05 16:59:35,Lights to fight COVID-19 
812,2020-04-05 16:59:21,Corona gone ..#9PM9minute
813,2020-04-05 16:59:05,"There's nothing #China can do to ever make us whole for maliciously spreading #coronavirus, but if we take actions that end Communist Party rule we will deter other malign states from harming us, in any way. We owe this to those we lost--and those we will lose. #MakeChinaPay"
814,2020-04-05 16:58:19,The city of L.A.'s coronavirus anti-eviction rules gives renters a year to repay past due rent once the emergency ends. But landlords are asking for a lot more — including one that told tenants to turn over their stimulus checks https://www.latimes.com/homeless-housing/story/2020-04-05/coronavirus-rent-landlords-pressuring-tenants-los-angeles
815,2020-04-05 16:56:31,When you hear there’s a coronavirus outbreak in Londonderry but live in Derry. 
816,2020-04-05 16:55:35,Corona assistance to the ration card holders at Goramati GP keeping social distance 
817,2020-04-05 16:55:17,"Please tell me, how many top opposition leaders opposed Modi’s ‘Corona Diwali’ appeal publicly? #अंधेर_नगरी_चौपट_राजा"
818,2020-04-05 16:55:12,"Corona Not gone, but yes ur entire career gone, Ur fathers proud gone ur home gone, Ur birth place gone.... now u r nothing @OmarAbdullah @MehboobaMufti"
819,2020-04-05 16:55:09,"On Saturday, we published a story about philanthropist Bill Gates’ support for SA with Covid-19. We wrongly reported that Gates wants to test a “vaccine” in Africa. This is false. The Gates Foundation will support SA with testing kits and research. We apologise for the mistake."
820,2020-04-05 16:54:44,Now we can't even trust the #coronavirus death numbers. 
821,2020-04-05 16:54:40,Sick: A Christian Charity is lending resources to help fight the Chinese Coronavirus in New York City How did Bill De Blasio respond? He said he found it “very troubling” Would he rather let people die than let Christians to join the fight? Mayor De Blasio is a disgrace.
822,2020-04-05 16:53:40,"Sedih gila tengok ig live kucai, he choose randomly to invite someone go live with him & the best unexpected part is this person was covid19’s patient and budak tu request kucai to sing one song for arwah ayah dia yg meninggal sbb covid juga #StayHomeStaySafe"
823,2020-04-05 16:53:38,#MyCultNeeds chocolate waffles.
824,2020-04-05 16:52:58,Day 1294882 of the Corona Virus and I need a fucking hair cut pic.twitter.com/e1ulRq2ney
825,2020-04-05 16:51:42,My wife in the Covid 19 centre wearing PPE from local manufacturers. Thanks to all the employees in those factories for keeping her safe as she keeps us safe 
826,2020-04-05 16:51:23,Chicago Population: 23% Black #COVID19 Deaths: 70% Black Milwaukee: 26% Black COVID-19 Deaths: 81% Black Michigan: 14% Black COVID-19 Deaths: 40% Black 
827,2020-04-05 16:50:29,"suggest breathing exercise from a Doctor to help anyone with a lung infection or virus , im going to start doing this daily even though im currently done have signs of anything , this could help you not have to go in to hospital if you pick up the virus. #coronavirus #Covid_19"
828,2020-04-05 16:50:00,"This 104-year-old WWII veteran survived the Spanish Flu, Great Depression and World War II. Now, he's recovered from coronavirus – just in time to celebrate his birthday https://cbsn.ws/2R8G2Ve"
829,2020-04-05 16:49:23,Go Back Corona 
830,2020-04-05 16:49:17,"Day 1 he didn't give a fuck and #70days later we're at 323,516 coronavirus cases and 9,171 deaths and he still doesn't give a fuck! #TrumpOwnEveryDeath pic.twitter.com/xWsTfsZ4Gx"
831,2020-04-05 16:49:16,"Elder Holland: once we've conquered covid-19, we should be as urgently committed to eradicating hunger, poverty, school shootings, and racism."
832,2020-04-05 16:49:13,"Light of my life, my daughter Nitya doing her bit to fight Corona. #StayHomeStaySafe #gocorona"
833,2020-04-05 16:48:16,"Sorry, if the Governor has ordered it, it's the law. There is no ""religious freedom"" exemption. Six feet away from anyone who is not a member of your household. That's the law. And that includes the pool boy."
834,2020-04-05 16:48:00,"“That people are openly and actively struggling with loneliness and isolation... For someone that’s been feeling that in a crowd already, it can be kind of validating,” Visceglia said."
835,2020-04-05 16:47:24,GC CRPF PUNE ENLIGHTENED DEEP FOR UNITY AGAINST CORONA 
836,2020-04-05 16:46:38,This is my niece Kaylee who is an ER nurse in Florida but is headed to NYC today to help on the frontlines of the battle vs Covid-19. Her and many others like her are the heroes we need right now. Drop her a prayer or word of encouragement!!! @kgroeneveld
837,2020-04-05 16:45:55,#9pmDiwaliAtABP United we fight with Corona. 
838,2020-04-05 16:45:46,"we lost an uncle to corona, so for everyone thinking this is a joke i cannot express to you how much to look after yourself &amp; loved ones! Take it seriously. Rest in heaven chacha chumkor #legend"
